id,kode_provinsi,provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,kategori_pekerjaan,jumlah_korban,satuan,tahun
694,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2019
695,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,SWASTA/BURUH,1,ORANG,2019
696,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,TIDAK BEKERJA,1,ORANG,2019
697,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,BEKERJA,0,ORANG,2019
698,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2019
699,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,NA,1,ORANG,2019
700,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
701,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PELAJAR,1,ORANG,2019
702,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2019
703,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2019
704,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2019
705,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,BEKERJA,1,ORANG,2019
706,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,IBU RUMAH TANGGA,7,ORANG,2019
707,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,NA,0,ORANG,2019
708,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
709,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PELAJAR,7,ORANG,2019
710,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2019
711,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,SWASTA/BURUH,0,ORANG,2019
712,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,TIDAK BEKERJA,4,ORANG,2019
713,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,BEKERJA,1,ORANG,2019
714,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,IBU RUMAH TANGGA,0,ORANG,2019
715,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,NA,0,ORANG,2019
716,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
717,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,PELAJAR,2,ORANG,2019
718,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2019
719,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,SWASTA/BURUH,0,ORANG,2019
720,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,TIDAK BEKERJA,3,ORANG,2019
721,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,BEKERJA,0,ORANG,2019
722,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2019
723,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,NA,0,ORANG,2019
724,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
725,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,PELAJAR,6,ORANG,2019
726,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2019
727,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2019
728,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2019
729,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,BEKERJA,0,ORANG,2019
730,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,IBU RUMAH TANGGA,11,ORANG,2019
731,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,NA,8,ORANG,2019
732,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
733,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,PELAJAR,10,ORANG,2019
734,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2019
735,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,SWASTA/BURUH,0,ORANG,2019
736,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2019
737,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,BEKERJA,0,ORANG,2019
738,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2019
739,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,NA,0,ORANG,2019
740,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
741,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,PELAJAR,0,ORANG,2019
742,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2019
743,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2019
744,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2019
745,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,BEKERJA,0,ORANG,2019
746,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,IBU RUMAH TANGGA,1,ORANG,2019
747,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,NA,1,ORANG,2019
748,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
749,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,PELAJAR,0,ORANG,2019
750,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2019
751,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,SWASTA/BURUH,0,ORANG,2019
752,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,TIDAK BEKERJA,3,ORANG,2019
753,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,BEKERJA,8,ORANG,2019
754,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2019
755,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,NA,2,ORANG,2019
756,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
757,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,PELAJAR,96,ORANG,2019
758,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2019
759,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,SWASTA/BURUH,2,ORANG,2019
760,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,TIDAK BEKERJA,9,ORANG,2019
761,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,BEKERJA,46,ORANG,2019
762,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,IBU RUMAH TANGGA,59,ORANG,2019
763,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,NA,6,ORANG,2019
764,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,3,ORANG,2019
765,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,PELAJAR,59,ORANG,2019
766,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2019
767,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,SWASTA/BURUH,8,ORANG,2019
768,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,TIDAK BEKERJA,15,ORANG,2019
769,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,BEKERJA,0,ORANG,2019
770,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2019
771,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,NA,0,ORANG,2019
772,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
773,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,PELAJAR,2,ORANG,2019
774,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2019
775,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2019
776,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2019
777,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,BEKERJA,1,ORANG,2019
778,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,IBU RUMAH TANGGA,1,ORANG,2019
779,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,NA,0,ORANG,2019
780,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
781,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,PELAJAR,1,ORANG,2019
782,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2019
783,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,SWASTA/BURUH,0,ORANG,2019
784,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2019
785,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,BEKERJA,0,ORANG,2019
786,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2019
787,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,NA,0,ORANG,2019
788,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
789,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,PELAJAR,0,ORANG,2019
790,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2019
791,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2019
792,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2019
793,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,BEKERJA,0,ORANG,2019
794,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,IBU RUMAH TANGGA,0,ORANG,2019
795,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,NA,0,ORANG,2019
796,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
797,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,PELAJAR,2,ORANG,2019
798,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2019
799,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,SWASTA/BURUH,0,ORANG,2019
800,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2019
801,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,BEKERJA,0,ORANG,2019
802,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2019
803,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,NA,3,ORANG,2019
804,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
805,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,PELAJAR,3,ORANG,2019
806,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2019
807,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2019
808,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2019
809,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,BEKERJA,0,ORANG,2019
810,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,IBU RUMAH TANGGA,3,ORANG,2019
811,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,NA,24,ORANG,2019
812,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
813,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,PELAJAR,3,ORANG,2019
814,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2019
815,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,SWASTA/BURUH,0,ORANG,2019
816,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2019
817,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,BEKERJA,0,ORANG,2019
818,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,IBU RUMAH TANGGA,1,ORANG,2019
819,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,NA,0,ORANG,2019
820,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
821,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,PELAJAR,2,ORANG,2019
822,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2019
823,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2019
824,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,TIDAK BEKERJA,1,ORANG,2019
825,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,BEKERJA,1,ORANG,2019
826,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,IBU RUMAH TANGGA,0,ORANG,2019
827,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,NA,0,ORANG,2019
828,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
829,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,PELAJAR,4,ORANG,2019
830,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2019
831,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,SWASTA/BURUH,0,ORANG,2019
832,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,TIDAK BEKERJA,2,ORANG,2019
833,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,BEKERJA,0,ORANG,2019
834,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2019
835,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,NA,0,ORANG,2019
836,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
837,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,PELAJAR,3,ORANG,2019
838,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2019
839,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2019
840,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,TIDAK BEKERJA,1,ORANG,2019
841,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,BEKERJA,1,ORANG,2019
842,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,IBU RUMAH TANGGA,1,ORANG,2019
843,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,NA,0,ORANG,2019
844,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
845,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,PELAJAR,0,ORANG,2019
846,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2019
847,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,SWASTA/BURUH,0,ORANG,2019
848,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2019
849,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,BEKERJA,0,ORANG,2019
850,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2019
851,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,NA,0,ORANG,2019
852,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
853,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,PELAJAR,0,ORANG,2019
854,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2019
855,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2019
856,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2019
857,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,BEKERJA,1,ORANG,2019
858,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,IBU RUMAH TANGGA,0,ORANG,2019
859,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,NA,0,ORANG,2019
860,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2019
861,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,PELAJAR,0,ORANG,2019
862,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2019
863,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,SWASTA/BURUH,0,ORANG,2019
864,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2019
865,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,BEKERJA,0,ORANG,2020
866,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
867,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,NA,0,ORANG,2020
868,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
869,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,PELAJAR,5,ORANG,2020
870,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
871,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
872,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,TIDAK BEKERJA,2,ORANG,2020
873,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,BEKERJA,1,ORANG,2020
874,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,IBU RUMAH TANGGA,3,ORANG,2020
875,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,NA,2,ORANG,2020
876,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
877,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,PELAJAR,1,ORANG,2020
878,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2020
879,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
880,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,TIDAK BEKERJA,4,ORANG,2020
881,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,BEKERJA,1,ORANG,2020
882,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
883,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,NA,1,ORANG,2020
884,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
885,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,PELAJAR,46,ORANG,2020
886,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
887,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
888,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,TIDAK BEKERJA,2,ORANG,2020
889,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,BEKERJA,27,ORANG,2020
890,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,IBU RUMAH TANGGA,14,ORANG,2020
891,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,NA,1,ORANG,2020
892,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
893,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,PELAJAR,76,ORANG,2020
894,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
895,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
896,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,TIDAK BEKERJA,12,ORANG,2020
897,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,BEKERJA,0,ORANG,2020
898,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
899,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,NA,0,ORANG,2020
900,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
901,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,PELAJAR,0,ORANG,2020
902,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
903,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
904,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2020
905,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,BEKERJA,0,ORANG,2020
906,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,IBU RUMAH TANGGA,0,ORANG,2020
907,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,NA,0,ORANG,2020
908,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
909,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,PELAJAR,0,ORANG,2020
910,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
911,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,SWASTA/BURUH,1,ORANG,2020
912,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,TIDAK BEKERJA,1,ORANG,2020
913,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,BEKERJA,0,ORANG,2020
914,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
915,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,NA,2,ORANG,2020
916,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
917,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,PELAJAR,18,ORANG,2020
918,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
919,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
920,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,TIDAK BEKERJA,5,ORANG,2020
921,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,BEKERJA,12,ORANG,2020
922,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,IBU RUMAH TANGGA,15,ORANG,2020
923,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,NA,18,ORANG,2020
924,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
925,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,PELAJAR,33,ORANG,2020
926,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
927,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,SWASTA/BURUH,2,ORANG,2020
928,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,TIDAK BEKERJA,16,ORANG,2020
929,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,BEKERJA,0,ORANG,2020
930,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
